"year","president","date","sentenceID","sentence"
"1995","Mandela","17-02-1995",310,"individuals parties belong government"
"1995","Mandela","17-02-1995",311,"collective responsibility participate formulation policy elaboration decisions defend responsibility implement decisions"
"1995","Mandela","17-02-1995",312,"period ahead insist collective responsibility accountability concerned process engage raising levels discipline responsible action society"
"1995","Mandela","17-02-1995",313,"days ago honoured participate moving historic constitutional court"
"1995","Mandela","17-02-1995",314,"giant step transformation judicial system building law governed society protect fundamental human rights citizens ensure people threatened arbitrary oppressive rule"
"1995","Mandela","17-02-1995",315,"process transformation judiciary continue ensure representative society enable poor ability obtain legal redress arises"
"1995","Mandela","17-02-1995",316,"steps ensure judicial system plays proper role regard matter reducing levels crime society addressing legitimate concern public create situation people begin feel criminals wrong doers favoured society"
"1995","Mandela","17-02-1995",317,"progress establish institutions critical construction people centred society committed human rights commission public protector gender youth commissions inspector intelligence structures created pending democracy freedom information act"
"1995","Mandela","17-02-1995",318,"determined move due speed create strengthen institutions governance spoken deal matter effective government"
"1995","Mandela","17-02-1995",319,"address words public service dedicated service people effective government public delivery population impossible"
"1995","Mandela","17-02-1995",320,"committed motivation public sector workers conscious skilled agent transformation society objectives spelt reconstruction development programme"
"1995","Mandela","17-02-1995",321,"process cabinet instructions ministers interact continuously ministries departments tasks report progress achieved agree overcome obstacles process transformation involved struggle change"
"1995","Mandela","17-02-1995",322,"invited public sector unions participate budgeting processes contribution difficult task deciding allocation limited resources government"
"1995","Mandela","17-02-1995",323,"convinced adversarial relationship executive administration impact negatively common task institutions share serving people"
"1995","Mandela","17-02-1995",324,"outcome avoided costs"
"1995","Mandela","17-02-1995",325,"address matters concern public service workers including questions salaries promotions pensions issues relevant conditions"
"1995","Mandela","17-02-1995",326,"public service join hands government address matters racial gender imbalances public service"
"1995","Mandela","17-02-1995",327,"public service acceptable people responsive people composed ranks manner reflects composition population"
"1995","Mandela","17-02-1995",328,"speed process government continue implement measures programmes aiming ensuring disadvantaged apartheid past capacity catch possibility develop advance terms management skills"
"1995","Mandela","17-02-1995",329,"talk affirmative action programmes"
"1995","Mandela","17-02-1995",330,"speak human resource development programme ensure people possibility develop talents contribute reconstruction development society ability"
"1995","Mandela","17-02-1995",331,"call people refuse listen false prophets seek perpetuate apartheid divisions imbalances past affirmative action programme intended advantage disadvantage basis race colour"
"1995","Mandela","17-02-1995",332,"occasion draw attention country actual reality government extremely limited resources address urgent people"
"1995","Mandela","17-02-1995",333,"keen real situation communicated people"
"1995","Mandela","17-02-1995",334,"leadership political organisations civil society rid wrong notion government bag money"
"1995","Mandela","17-02-1995",335,"government riches"
"1995","Mandela","17-02-1995",336,"started process changing spending priorities realise process restructuring budget directed addressing people easy matter"
"1995","Mandela","17-02-1995",337,"light contractual obligations bind carry expenditure avoided"
"1995","Mandela","17-02-1995",338,"absorb reality thinking cold dispassionate manner seduced world false hopes leading unrealistic actions based wrong assumption government coerced meet demands meet justified legitimate demands"
"1995","Mandela","17-02-1995",339,"rid culture entitlement leads expectation government promptly deliver demand result people refusing meet obligations rent service payments engaging unacceptable actions forcible occupation houses"
"1995","Mandela","17-02-1995",340,"regard public sector unions seek ensure budgeting process transparent participatory"
"1995","Mandela","17-02-1995",341,"people money contributed finances money"
"1995","Mandela","17-02-1995",342,"contribute views public funds disbursed"
"1995","Mandela","17-02-1995",343,"bodies parliamentary committees national economic forum brought budgeting process"
"1995","Mandela","17-02-1995",344,"tomorrow launching body national economic development labour council nedlac"
"1995","Mandela","17-02-1995",345,"crucial body bring representatives government labour capital civil society"
"1995","Mandela","17-02-1995",346,"institutions relay terms decisions arrive regard public funds assets"
"1995","Mandela","17-02-1995",347,"trust representatives sit nedlac reach constituencies inform involve process arriving decisions bear disbursement public funds"
"1995","Mandela","17-02-1995",348,"constitutes firm undertaking government ensure participatory process regard public finances"
"1995","Mandela","17-02-1995",349,"bearing mind government expect public behave responsible manner addresses question obligations government meet material expectations people"
"1995","Mandela","17-02-1995",350,"address matter bluntly"
"1995","Mandela","17-02-1995",351,"strike action threatened public sector unions succeed force government money wage salary increases"
"1995","Mandela","17-02-1995",352,"aware sympathetic plight public sector workers poorly paid"
"1995","Mandela","17-02-1995",353,"precisely aware reality fault government literally money meet demands advanced"
"1995","Mandela","17-02-1995",354,"mass action create resources government serve subvert capacity government serve people"
"1995","Mandela","17-02-1995",355,"repeat government committed entering comprehensive agreement public sector unions address matters mutual including improved packets lowest paid public sector workers"
